original id,AbdomenAtlas_id
Decathlon_hepaticvessel_144,BDMAP_00001675
KiTS21_img0187,BDMAP_00001676
AbdomenCT-1K_Case_00793_0000,BDMAP_00001677
autoPET_PETCT_f9c4d4f9ab,BDMAP_00001678
KiTS19-21_prediction_00233,BDMAP_00001679
BTCV_img0061,BDMAP_00001680
WORD_word_0091,BDMAP_00001681
autoPET_PETCT_a90955352e,BDMAP_00001682
TCIAColon_TCIAColon_0043_0_0,BDMAP_00001683
FLARE23Val_FLARE23_Ts_0046_0000,BDMAP_00001684
Decathlon_hepaticvessel_002,BDMAP_00001685
TCIAColon_TCIAColon_0294_0_3,BDMAP_00001686
TotalSegmentator_s0726,BDMAP_00001687
KiTS21_img0080,BDMAP_00001688
autoPET_PETCT_265c26907a,BDMAP_00001689
AbdomenCT-1K_Case_00403_0000,BDMAP_00001690
MSD-Colon_colon_003,BDMAP_00001691
Decathlon_liver_24,BDMAP_00001692
TCIAColon_TCIAColon_0273_0_1,BDMAP_00001693
TotalSegmentator_s0260,BDMAP_00001694
autoPET_PETCT_5d994c3f44,BDMAP_00001695
TCIAColon_TCIAColon_0033_0_1,BDMAP_00001696
Decathlon_liver_3,BDMAP_00001697
TCIAColon_TCIAColon_0041_0_1,BDMAP_00001698
MSD-Liver_liver_96,BDMAP_00001699
AMOS_amos_0109,BDMAP_00001700
AbdomenCT-1K_Case_00347_0000,BDMAP_00001701
TCIAColon_TCIAColon_0072_0_2,BDMAP_00001702
TCIA-CPTAC-UCEC_CPTAC-UCEC-C3L-00938_0_1,BDMAP_00001703
Decathlon_pancreas_226,BDMAP_00001704
KiTS21_img0151,BDMAP_00001705
autoPET_PETCT_c32e1daf9b,BDMAP_00001706
KiTS23_case_00416,BDMAP_00001707
TCIA-CPTAC-UCEC_CPTAC-UCEC-C3L-00962_0_1,BDMAP_00001708
Decathlon_hepaticvessel_211,BDMAP_00001709
KiTS21_img0093,BDMAP_00001710
KiTS23_case_00554,BDMAP_00001711
MSD-Pancreas_pancreas_327,BDMAP_00001712
autoPET_PETCT_674c49778c,BDMAP_00001713
TotalSegmentator_s0266,BDMAP_00001714
MSD-Colon_colon_037,BDMAP_00001715
MSD-Pancreas_pancreas_478,BDMAP_00001716
TotalSegmentator_s1130,BDMAP_00001717
autoPET_PETCT_8b14e6a819,BDMAP_00001718
TCIAColon_TCIAColon_0012_0_1,BDMAP_00001719
autoPET_PETCT_ea0fd89f0f,BDMAP_00001720
Decathlon_hepaticvessel_383,BDMAP_00001721
TotalSegmentator_s0075,BDMAP_00001722
AbdomenCT-1K_Case_01003_0000,BDMAP_00001723
TCIAColon_TCIAColon_0114_0_2,BDMAP_00001724
autoPET_PETCT_0dbf2c2731,BDMAP_00001725
BTCV_img0078,BDMAP_00001726
autoPET_PETCT_f15b868db6,BDMAP_00001727
TCIAColon_TCIAColon_0267_0_1,BDMAP_00001728
TCIAColon_TCIAColon_0016_0_2,BDMAP_00001729
TCIAColon_TCIAColon_0087_0_1,BDMAP_00001730
autoPET_PETCT_8bebb676bf,BDMAP_00001731
Decathlon_colon_022,BDMAP_00001732
TCIAColon_TCIAColon_0092_0_1,BDMAP_00001733
TotalSegmentator_s0423,BDMAP_00001734
KiTS21_img0057,BDMAP_00001735
MSD-Pancreas_pancreas_334,BDMAP_00001736
Decathlon_colon_145,BDMAP_00001737
TotalSegmentator_s0739,BDMAP_00001738
AbdomenCT-1K_Case_00059_0000,BDMAP_00001739
AMOS_amos_0193,BDMAP_00001740
Decathlon_hepaticvessel_401,BDMAP_00001741
autoPET_PETCT_5420205a5f,BDMAP_00001742
TCIAColon_TCIAColon_0122_0_0,BDMAP_00001743
Decathlon_spleen_8,BDMAP_00001744
TotalSegmentator_s0046,BDMAP_00001745
Decathlon_pancreas_103,BDMAP_00001746
KiTS23_case_00489,BDMAP_00001747
MSD-Pancreas_pancreas_108,BDMAP_00001748
autoPET_PETCT_d8a92bafe3,BDMAP_00001749
AbdomenCT-1K_Case_01017_0000,BDMAP_00001750
TCIAColon_TCIAColon_0206_0_3,BDMAP_00001751
KiTS21_img0291,BDMAP_00001752
MSD-Liver_liver_9,BDMAP_00001753
Decathlon_pancreas_374,BDMAP_00001754
TotalSegmentator_s0327,BDMAP_00001755
TCIAColon_TCIAColon_0071_0_2,BDMAP_00001756
KiTS19-21_case_00120,BDMAP_00001757
TCIAColon_TCIAColon_0157_0_3,BDMAP_00001758
AMOS_amos_0272,BDMAP_00001759
AbdomenCT-1K_Case_00882_0000,BDMAP_00001760
MSD-Hepatic_hepaticvessel_365,BDMAP_00001761
autoPET_PETCT_5d6bf1e75f,BDMAP_00001762
TCIAColon_TCIAColon_0192_0_1,BDMAP_00001763
AMOS_amos_0374,BDMAP_00001764
autoPET_PETCT_548bd05667,BDMAP_00001765
LiTS_liver_107,BDMAP_00001766
TCIAColon_TCIAColon_0058_0_2,BDMAP_00001767
KiTS23_case_00496,BDMAP_00001768
Decathlon_colon_074,BDMAP_00001769
autoPET_PETCT_9f7c68f5ca,BDMAP_00001770
AMOS_amos_0017,BDMAP_00001771
KiTS19-21_case_00020,BDMAP_00001772
TotalSegmentator_s0549,BDMAP_00001773
TCIA-Pancreas-CT_PANCREAS_0011,BDMAP_00001774
AMOS_amos_0249,BDMAP_00001775
WORD_word_0053,BDMAP_00001776
TCIAColon_TCIAColon_0292_0_3,BDMAP_00001777
TCIAColon_TCIAColon_0083_1_0,BDMAP_00001778
MSD-HepaticVessel_hepaticvessel_443,BDMAP_00001779
autoPET_PETCT_30e2b83b74,BDMAP_00001780
autoPET_PETCT_791ec15924,BDMAP_00001781
KiTS23_case_00509,BDMAP_00001782
autoPET_PETCT_c787334539,BDMAP_00001783
KiTS23_case_00552,BDMAP_00001784
MSD-Colon_colon_102,BDMAP_00001785
Decathlon_liver_29,BDMAP_00001786
WORD_word_0036,BDMAP_00001787
TotalSegmentator_s0237,BDMAP_00001788
autoPET_PETCT_ab1fa26e5e,BDMAP_00001789
TotalSegmentator_s0091,BDMAP_00001790
KiTS21_img0123,BDMAP_00001791
TCIAColon_TCIAColon_0018_0_2,BDMAP_00001792
autoPET_PETCT_e61c9da258,BDMAP_00001793
KiTS23_case_00519,BDMAP_00001794
autoPET_PETCT_742a9413db,BDMAP_00001795
autoPET_PETCT_39159c05c2,BDMAP_00001796
TotalSegmentator_s0602,BDMAP_00001797
FLARE23Val_FLARE23_Ts_0076_0000,BDMAP_00001798
autoPET_PETCT_9a66a81ad1,BDMAP_00001799
autoPET_PETCT_a21200dcba,BDMAP_00001800
MSD-Hepatic_hepaticvessel_122,BDMAP_00001801
Decathlon_liver_53,BDMAP_00001802
MSD-HepaticVessel_hepaticvessel_280,BDMAP_00001803
MSD-Pancreas_pancreas_198,BDMAP_00001804
WORD_word_0106,BDMAP_00001805
MSD-Pancreas_pancreas_375,BDMAP_00001806
KiTS23_case_00569,BDMAP_00001807
TCIA-CPTAC-UCEC_CPTAC-UCEC-C3N-00520_0_8,BDMAP_00001808
MSD-Colon_colon_168,BDMAP_00001809
MSD-Liver_liver_106,BDMAP_00001810
MSD-Hepatic_hepaticvessel_436,BDMAP_00001811
AbdomenCT-1K_Case_00841_0000,BDMAP_00001812
MSD-Liver_liver_66,BDMAP_00001813
MSD-Spleen_spleen_15,BDMAP_00001814
TotalSegmentator_s0553,BDMAP_00001815
MSD-Pancreas_pancreas_483,BDMAP_00001816
KiTS19-21_case_00007,BDMAP_00001817
MSD-HepaticVessel_hepaticvessel_338,BDMAP_00001818
TCIAColon_TCIAColon_0247_0_1,BDMAP_00001819
TCIA-Pancreas-CT_PANCREAS_0041,BDMAP_00001820
MSD-Spleen_spleen_3,BDMAP_00001821
autoPET_PETCT_af119148fe,BDMAP_00001822
Decathlon_pancreas_187,BDMAP_00001823
Decathlon_hepaticvessel_196,BDMAP_00001824
Decathlon_spleen_62,BDMAP_00001825
KiTS21_img0142,BDMAP_00001826
MSD-Hepatic_hepaticvessel_241,BDMAP_00001827
MSD-Pancreas_pancreas_325,BDMAP_00001828
MSD-Hepatic_hepaticvessel_107,BDMAP_00001829
MSD-HepaticVessel_hepaticvessel_373,BDMAP_00001830
KiTS19-21_case_00023,BDMAP_00001831
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3L-01459_1_1,BDMAP_00001832
autoPET_PETCT_b1de3d4248,BDMAP_00001833
Decathlon_liver_92,BDMAP_00001834
MSD-Colon_colon_176,BDMAP_00001835
MSD-Pancreas_pancreas_315,BDMAP_00001836
TotalSegmentator_s0471,BDMAP_00001837
TotalSegmentator_s0912,BDMAP_00001838
AbdomenCT-1K_Case_00738_0000,BDMAP_00001839
autoPET_PETCT_6d6a193655,BDMAP_00001840
FLARE23Val_FLARE23_Ts_0007_0000,BDMAP_00001841
MSD-Pancreas_pancreas_316,BDMAP_00001842
TCIAColon_TCIAColon_0088_0_1,BDMAP_00001843
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3N-00313_0_7,BDMAP_00001844
MSD-Pancreas_pancreas_388,BDMAP_00001845
WORD_word_0010,BDMAP_00001846
TotalSegmentator_s1189,BDMAP_00001847
MSD-Pancreas_pancreas_144,BDMAP_00001848
Decathlon_hepaticvessel_385,BDMAP_00001849
MSD-Colon_colon_179,BDMAP_00001850
KiTS19-21_prediction_00290,BDMAP_00001851
AbdomenCT-1K_Case_00724_0000,BDMAP_00001852
KiTS21_img0201,BDMAP_00001853
MSD-Colon_colon_132,BDMAP_00001854
AMOS_amos_0054,BDMAP_00001855
autoPET_PETCT_790246c76c,BDMAP_00001856
autoPET_PETCT_7f2a604e03,BDMAP_00001857
autoPET_PETCT_06a46414eb,BDMAP_00001858
Decathlon_hepaticvessel_244,BDMAP_00001859
autoPET_PETCT_20a607649d,BDMAP_00001860
MSD-HepaticVessel_hepaticvessel_369,BDMAP_00001861
Decathlon_pancreas_046,BDMAP_00001862
KiTS23_case_00478,BDMAP_00001863
AbdomenCT-1K_Case_01043_0000,BDMAP_00001864
MSD-Colon_colon_005,BDMAP_00001865
MSD-Pancreas_pancreas_408,BDMAP_00001866
KiTS19-21_case_00201,BDMAP_00001867
KiTS23_case_00499,BDMAP_00001868
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3N-00194_0_1,BDMAP_00001869
AbdomenCT-1K_Case_00948_0000,BDMAP_00001870
TCIA-Pancreas-CT_PANCREAS_0019,BDMAP_00001871
TotalSegmentator_s0286,BDMAP_00001872
autoPET_PETCT_e04b7fa860,BDMAP_00001873
TCIAColon_TCIAColon_0160_0_3,BDMAP_00001874
MSD-Colon_colon_027,BDMAP_00001875
MSD-Hepatic_hepaticvessel_191,BDMAP_00001876
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3N-00492_0_1,BDMAP_00001877
KiTS19-21_prediction_00263,BDMAP_00001878
MSD-HepaticVessel_hepaticvessel_091,BDMAP_00001879
autoPET_PETCT_963a71819a,BDMAP_00001880
TCIAColon_TCIAColon_0129_0_1,BDMAP_00001881
autoPET_PETCT_cab58c1fee,BDMAP_00001882
TCIAColon_TCIAColon_0105_0_3,BDMAP_00001883
MSD-HepaticVessel_hepaticvessel_322,BDMAP_00001884
CT-ORG_volume-105,BDMAP_00001885
AMOS_amos_0105,BDMAP_00001886
CHAOS_29_image,BDMAP_00001887
autoPET_PETCT_ec581d49ef,BDMAP_00001888
autoPET_PETCT_e09a20d8fc,BDMAP_00001889
autoPET_PETCT_d69c3fceba,BDMAP_00001890
KiTS23_case_00505,BDMAP_00001891
KiTS21_img0152,BDMAP_00001892
autoPET_PETCT_ce0ffef966,BDMAP_00001893
FLARE23Val_FLARE23_Ts_0055_0000,BDMAP_00001894
TotalSegmentator_s0069,BDMAP_00001895
AbdomenCT-1K_Case_00251_0000,BDMAP_00001896
autoPET_PETCT_d4f3375362,BDMAP_00001897
AbdomenCT-1K_Case_00372_0000,BDMAP_00001898
MSD-Pancreas_pancreas_430,BDMAP_00001899
autoPET_PETCT_ad99263bec,BDMAP_00001900
AMOS_amos_0235,BDMAP_00001901
Decathlon_lung_023,BDMAP_00001902
autoPET_PETCT_9b9d67b3ff,BDMAP_00001903
Decathlon_hepaticvessel_289,BDMAP_00001904
AbdomenCT-1K_Case_00171_0000,BDMAP_00001905
KiTS21_img0002,BDMAP_00001906
LiTS_liver_5,BDMAP_00001907
KiTS23_case_00532,BDMAP_00001908
Decathlon_hepaticvessel_396,BDMAP_00001909
AbdomenCT-1K_Case_00690_0000,BDMAP_00001910
KiTS21_img0026,BDMAP_00001911
AbdomenCT-1K_Case_00504_0000,BDMAP_00001912
KiTS19-21_prediction_00262,BDMAP_00001913
TotalSegmentator_s0612,BDMAP_00001914
WORD_word_0136,BDMAP_00001915
MSD-Pancreas_pancreas_484,BDMAP_00001916
MSD-Colon_colon_095,BDMAP_00001917
KiTS19-21_case_00197,BDMAP_00001918
KiTS19-21_prediction_00241,BDMAP_00001919
autoPET_PETCT_3cf68da275,BDMAP_00001920
AbdomenCT-1K_Case_00335_0000,BDMAP_00001921
MSD-Colon_colon_070,BDMAP_00001922
autoPET_PETCT_605369e88d,BDMAP_00001923
Decathlon_colon_131,BDMAP_00001924
autoPET_PETCT_80b8393c44,BDMAP_00001925
autoPET_PETCT_30287f520f,BDMAP_00001926
FLARE23Val_FLARE23_Ts_0031_0000,BDMAP_00001927
MSD-Hepatic_hepaticvessel_370,BDMAP_00001928
autoPET_PETCT_b4e5c1047c,BDMAP_00001929
Decathlon_hepaticvessel_258,BDMAP_00001930
AMOS_amos_0021,BDMAP_00001931
MSD-HepaticVessel_hepaticvessel_026,BDMAP_00001932
FLARE23Val_FLARE23_Ts_0081_0000,BDMAP_00001933
TotalSegmentator_s0548,BDMAP_00001934
TCIAColon_TCIAColon_0061_0_3,BDMAP_00001935
MSD-Liver_liver_163,BDMAP_00001936
CHAOS_8_image,BDMAP_00001937
autoPET_PETCT_c596a50286,BDMAP_00001938
TCIA-CPTAC-UCEC_CPTAC-UCEC-C3N-01171_0_11,BDMAP_00001939
autoPET_PETCT_d0086487f4,BDMAP_00001940
KiTS21_img0074,BDMAP_00001941
TCIA-Pancreas-CT_PANCREAS_0013,BDMAP_00001942
TCIA-Pancreas-CT_PANCREAS_0034,BDMAP_00001943
AbdomenCT-1K_Case_00052_0000,BDMAP_00001944
KiTS21_img0012,BDMAP_00001945
FLARE23Val_FLARE23_Ts_0027_0000,BDMAP_00001946
AbdomenCT-1K_Case_00024_0000,BDMAP_00001947
TCIAColon_TCIAColon_0027_0_3,BDMAP_00001948
autoPET_PETCT_af73b85f2c,BDMAP_00001949
MSD-Hepatic_hepaticvessel_015,BDMAP_00001950
autoPET_PETCT_345b11778a,BDMAP_00001951
autoPET_PETCT_8e905366fe,BDMAP_00001952
autoPET_PETCT_5951afb86e,BDMAP_00001953
TCIAColon_TCIAColon_0030_0_1,BDMAP_00001954
TCIAColon_TCIAColon_0161_0_2,BDMAP_00001955
autoPET_PETCT_a37da9e85d,BDMAP_00001956
LiTS_liver_126,BDMAP_00001957
MSD-Colon_colon_191,BDMAP_00001958
autoPET_PETCT_e0fdc6212a,BDMAP_00001959
TCIAColon_TCIAColon_0090_0_2,BDMAP_00001960
AbdomenCT-1K_Case_00393_0000,BDMAP_00001961
LiTS_liver_22,BDMAP_00001962
NIH-Lymph_NIH-LYMPH-ABD-045_0_0,BDMAP_00001963
autoPET_PETCT_95efdaba3c,BDMAP_00001964
TotalSegmentator_s0751,BDMAP_00001965
Decathlon_liver_16,BDMAP_00001966
AMOS_amos_0138,BDMAP_00001967
MSD-Colon_colon_158,BDMAP_00001968
TCIAColon_TCIAColon_0003_0_3,BDMAP_00001969
autoPET_PETCT_ca58410fad,BDMAP_00001970
AMOS_amos_0006,BDMAP_00001971
MSD-HepaticVessel_hepaticvessel_268,BDMAP_00001972
TCIAColon_TCIAColon_0282_0_3,BDMAP_00001973
TotalSegmentator_s0349,BDMAP_00001974
autoPET_PETCT_b1aa7ce13e,BDMAP_00001975
TCIAColon_TCIAColon_0236_0_2,BDMAP_00001976
KiTS21_img0086,BDMAP_00001977
autoPET_PETCT_245182006a,BDMAP_00001978
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3L-01352_0_10,BDMAP_00001979
AbdomenCT-1K_Case_00448_0000,BDMAP_00001980
MSD-Liver_liver_76,BDMAP_00001981
MSD-Colon_colon_046,BDMAP_00001982
autoPET_PETCT_556b56485a,BDMAP_00001983
TotalSegmentator_s1070,BDMAP_00001984
Decathlon_colon_164,BDMAP_00001985
TotalSegmentator_s1336,BDMAP_00001986
KiTS19-21_case_00114,BDMAP_00001987
Decathlon_hepaticvessel_240,BDMAP_00001988
AMOS_amos_0088,BDMAP_00001989
TCIAColon_TCIAColon_0068_0_3,BDMAP_00001990
TCIAColon_TCIAColon_0045_0_2,BDMAP_00001991
TCIAColon_TCIAColon_0020_0_1,BDMAP_00001992
MSD-Pancreas_pancreas_439,BDMAP_00001993
autoPET_PETCT_4785066413,BDMAP_00001994
KiTS23_case_00557,BDMAP_00001995
autoPET_PETCT_c1c9e78e0e,BDMAP_00001996
autoPET_PETCT_b327726c24,BDMAP_00001997
autoPET_PETCT_36d8219e3f,BDMAP_00001998
MSD-HepaticVessel_hepaticvessel_010,BDMAP_00001999
MSD-Hepatic_hepaticvessel_273,BDMAP_00002000
TCGA-STAD_TCGA-STAD-A8DU_0_3,BDMAP_00002001
Decathlon_hepaticvessel_215,BDMAP_00002002
Decathlon_hepaticvessel_223,BDMAP_00002003
AbdomenCT-1K_Case_00697_0000,BDMAP_00002004
autoPET_PETCT_cdd237e9b3,BDMAP_00002005
autoPET_PETCT_11e258cc1f,BDMAP_00002006
TCIAColon_TCIAColon_0021_0_4,BDMAP_00002007
Decathlon_hepaticvessel_133,BDMAP_00002008
AMOS_amos_0084,BDMAP_00002009
TotalSegmentator_s0308,BDMAP_00002010
TCIAColon_TCIAColon_0068_0_2,BDMAP_00002011
FLARE23Val_FLARE23_Ts_0023_0000,BDMAP_00002012
TotalSegmentator_s0613,BDMAP_00002013
AMOS_amos_0071,BDMAP_00002014
TCIAColon_TCIAColon_0207_0_3,BDMAP_00002015
TCIAColon_TCIAColon_0244_0_2,BDMAP_00002016
KiTS21_img0064,BDMAP_00002017
autoPET_PETCT_f068e22258,BDMAP_00002018
BTCV_img0007,BDMAP_00002019
AbdomenCT-1K_Case_00465_0000,BDMAP_00002020
Decathlon_pancreas_077,BDMAP_00002021
KiTS21_img0083,BDMAP_00002022
AMOS_amos_0264,BDMAP_00002023
WORD_word_0030,BDMAP_00002024
MSD-HepaticVessel_hepaticvessel_121,BDMAP_00002025
MSD-Pancreas_pancreas_177,BDMAP_00002026
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3L-01958_0_5,BDMAP_00002027
TotalSegmentator_s0550,BDMAP_00002028
MSD-Pancreas_pancreas_261,BDMAP_00002029
TotalSegmentator_s0560,BDMAP_00002030
TotalSegmentator_s0749,BDMAP_00002031
TotalSegmentator_s0617,BDMAP_00002032
autoPET_PETCT_a82f03863a,BDMAP_00002033
autoPET_PETCT_f0e1b89b41,BDMAP_00002034
KiTS19-21_case_00099,BDMAP_00002035
AbdomenCT-1K_Case_00878_0000,BDMAP_00002036
AbdomenCT-1K_Case_00825_0000,BDMAP_00002037
MSD-Colon_colon_085,BDMAP_00002038
MSD-Colon_colon_126,BDMAP_00002039
autoPET_PETCT_62ced197ca,BDMAP_00002040
KiTS23_case_00427,BDMAP_00002041
Decathlon_hepaticvessel_157,BDMAP_00002042
autoPET_PETCT_b57e1c1f5f,BDMAP_00002043
TCIAColon_TCIAColon_0012_0_3,BDMAP_00002044
MSD-HepaticVessel_hepaticvessel_454,BDMAP_00002045
AMOS_amos_0060,BDMAP_00002046
MSD-HepaticVessel_hepaticvessel_051,BDMAP_00002047
Decathlon_lung_064,BDMAP_00002048
autoPET_PETCT_685d7c09b5,BDMAP_00002049
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3N-00437_0_3,BDMAP_00002050
autoPET_PETCT_a29cae0316,BDMAP_00002051
AbdomenCT-1K_Case_00970_0000,BDMAP_00002052
Decathlon_hepaticvessel_119,BDMAP_00002053
TotalSegmentator_s0324,BDMAP_00002054
MSD-Liver_liver_38,BDMAP_00002055
TotalSegmentator_s0945,BDMAP_00002056
KiTS23_case_00455,BDMAP_00002057
TotalSegmentator_s0635,BDMAP_00002058
TCIA-Pancreas-CT_PANCREAS_0003,BDMAP_00002059
KiTS21_img0217,BDMAP_00002060
AMOS_amos_0104,BDMAP_00002061
TCIAColon_TCIAColon_0037_0_2,BDMAP_00002062
TCIAColon_TCIAColon_0180_0_1,BDMAP_00002063
TotalSegmentator_s0228,BDMAP_00002064
KiTS23_case_00500,BDMAP_00002065
AbdomenCT-1K_Case_00932_0000,BDMAP_00002066
KiTS19-21_case_00105,BDMAP_00002067
KiTS21_img0030,BDMAP_00002068
autoPET_PETCT_6f46454a8d,BDMAP_00002069
TotalSegmentator_s0940,BDMAP_00002070
autoPET_PETCT_d6b2218bf3,BDMAP_00002071
MSD-Hepatic_hepaticvessel_364,BDMAP_00002072
Decathlon_hepaticvessel_422,BDMAP_00002073
TCIAColon_TCIAColon_0124_0_3,BDMAP_00002074
KiTS23_case_00442,BDMAP_00002075
AbdomenCT-1K_Case_00386_0000,BDMAP_00002076
AMOS_amos_0195,BDMAP_00002077
TCIAColon_TCIAColon_0011_0_3,BDMAP_00002078
MSD-Hepatic_hepaticvessel_216,BDMAP_00002079
CT-ORG_volume-97,BDMAP_00002080
TCIAColon_TCIAColon_0236_0_3,BDMAP_00002081
MSD-Pancreas_pancreas_447,BDMAP_00002082
AbdomenCT-1K_Case_00545_0000,BDMAP_00002083
CT-ORG_volume-124,BDMAP_00002084
KiTS23_case_00564,BDMAP_00002085
autoPET_PETCT_b258dfa7c2,BDMAP_00002086
KiTS19-21_case_00080,BDMAP_00002087
MSD-Pancreas_pancreas_057,BDMAP_00002088
Decathlon_spleen_53,BDMAP_00002089
autoPET_PETCT_e664932bbc,BDMAP_00002090
KiTS19-21_case_00207,BDMAP_00002091
TCIAColon_TCIAColon_0121_0_2,BDMAP_00002092
TotalSegmentator_s0765,BDMAP_00002093
autoPET_PETCT_d40a16781a,BDMAP_00002094
autoPET_PETCT_64c0cba177,BDMAP_00002095
autoPET_PETCT_b4247b8ecd,BDMAP_00002096
TCIAColon_TCIAColon_0050_0_3,BDMAP_00002097
AMOS_amos_0400,BDMAP_00002098
KiTS23_case_00406,BDMAP_00002099
TotalSegmentator_s0513,BDMAP_00002100
autoPET_PETCT_8a52353a72,BDMAP_00002101
autoPET_PETCT_62011ff15b,BDMAP_00002102
MSD-Colon_colon_001,BDMAP_00002103
NIH-Lymph_NIH-LYMPH-ABD-013_0_0,BDMAP_00002104
autoPET_PETCT_1b1bdfc35b,BDMAP_00002105
autoPET_PETCT_380f71df1e,BDMAP_00002106
autoPET_PETCT_61d5bc58fc,BDMAP_00002107
autoPET_PETCT_9da159b835,BDMAP_00002108
BTCV_img0001,BDMAP_00002109
AMOS_amos_0383,BDMAP_00002110
autoPET_PETCT_d472033d3b,BDMAP_00002111
autoPET_PETCT_d951eeb735,BDMAP_00002112
TCIAColon_TCIAColon_0149_0_2,BDMAP_00002113
KiTS21_img0040,BDMAP_00002114
TCGA-OV_TCGA-OV-61-1906_0_1,BDMAP_00002115
autoPET_PETCT_c898e2abcb,BDMAP_00002116
CT-ORG_volume-36,BDMAP_00002117
TCIAColon_TCIAColon_0191_0_1,BDMAP_00002118
MSD-Colon_colon_189,BDMAP_00002119
AbdomenCT-1K_Case_00105_0000,BDMAP_00002120
Decathlon_hepaticvessel_455,BDMAP_00002121
KiTS19-21_prediction_00286,BDMAP_00002122
CT-ORG_volume-133,BDMAP_00002123
TCIAColon_TCIAColon_0230_0_3,BDMAP_00002124
TCIAColon_TCIAColon_0016_0_1,BDMAP_00002125
MSD-Pancreas_pancreas_273,BDMAP_00002126
MSD-Hepatic_hepaticvessel_153,BDMAP_00002127
autoPET_PETCT_5a274a0f26,BDMAP_00002128
FLARE23Val_FLARE23_Ts_0004_0000,BDMAP_00002129
autoPET_PETCT_bc80d06f97,BDMAP_00002130
autoPET_PETCT_a86b2dc6ce,BDMAP_00002131
TCIA-CPTAC-UCEC_CPTAC-UCEC-C3N-00743_0_3,BDMAP_00002132
KiTS21_img0198,BDMAP_00002133
AbdomenCT-1K_Case_01036_0000,BDMAP_00002134
AMOS_amos_0066,BDMAP_00002135
TCGA-BLCA_TCGA-BLCA-4Z-AA7O_0_2,BDMAP_00002136
TCIAColon_TCIAColon_0067_0_3,BDMAP_00002137
autoPET_PETCT_527c5afc5d,BDMAP_00002138
MSD-HepaticVessel_hepaticvessel_263,BDMAP_00002139
WORD_word_0061,BDMAP_00002140
TCIA-CPTAC-UCEC_CPTAC-UCEC-C3L-02399_0_3,BDMAP_00002141
TotalSegmentator_s0088,BDMAP_00002142
autoPET_PETCT_75046e0c12,BDMAP_00002143
Decathlon_hepaticvessel_092,BDMAP_00002144
TCIAColon_TCIAColon_0288_0_3,BDMAP_00002145
autoPET_PETCT_d206b891ee,BDMAP_00002146
MSD-Liver_liver_114,BDMAP_00002147
AbdomenCT-1K_Case_00252_0000,BDMAP_00002148
Decathlon_lung_046,BDMAP_00002149
TotalSegmentator_s0963,BDMAP_00002150
TCIAColon_TCIAColon_0214_0_3,BDMAP_00002151
MSD-Colon_colon_114,BDMAP_00002152
Decathlon_hepaticvessel_198,BDMAP_00002153
autoPET_PETCT_ea051a3e6c,BDMAP_00002154
WORD_word_0096,BDMAP_00002155
TCIAColon_TCIAColon_0102_0_1,BDMAP_00002156
TCIAColon_TCIAColon_0067_0_2,BDMAP_00002157
MSD-Liver_liver_37,BDMAP_00002158
AbdomenCT-1K_Case_00943_0000,BDMAP_00002159
TCIAColon_TCIAColon_0223_0_3,BDMAP_00002160
TotalSegmentator_s0158,BDMAP_00002161
AMOS_amos_0016,BDMAP_00002162
KiTS19-21_case_00143,BDMAP_00002163
KiTS23_case_00426,BDMAP_00002164
Decathlon_hepaticvessel_266,BDMAP_00002165
KiTS21_img0222,BDMAP_00002166
MSD-Liver_liver_11,BDMAP_00002167
Decathlon_hepaticvessel_016,BDMAP_00002168
TCIAColon_TCIAColon_0063_0_1,BDMAP_00002169
FLARE23Val_FLARE23_Ts_0074_0000,BDMAP_00002170
AbdomenCT-12organ_Organ12_0016_0000,BDMAP_00002171
LiTS_liver_37,BDMAP_00002172
KiTS23_case_00411,BDMAP_00002173
TotalSegmentator_s0145,BDMAP_00002174
autoPET_PETCT_4a255db7bd,BDMAP_00002175
autoPET_PETCT_f7067b7bbb,BDMAP_00002176
TotalSegmentator_s0898,BDMAP_00002177
autoPET_PETCT_7785c10e91,BDMAP_00002178
autoPET_PETCT_63dd9503eb,BDMAP_00002179
WORD_word_0003,BDMAP_00002180
KiTS19-21_case_00100,BDMAP_00002181
autoPET_PETCT_7978e9fe62,BDMAP_00002182
TCIA-CPTAC-PDA_CPTAC-PDA-C3N-01714_0_1,BDMAP_00002183
KiTS23_case_00575,BDMAP_00002184
MSD-Colon_colon_203,BDMAP_00002185
WORD_word_0094,BDMAP_00002186
TCIAColon_TCIAColon_0162_0_3,BDMAP_00002187
AbdomenCT-1K_Case_00622_0000,BDMAP_00002188
MSD-HepaticVessel_hepaticvessel_004,BDMAP_00002189
MSD-HepaticVessel_hepaticvessel_113,BDMAP_00002190
autoPET_PETCT_6aea5c3a03,BDMAP_00002191
autoPET_PETCT_aee7d68f86,BDMAP_00002192
MSD-Colon_colon_198,BDMAP_00002193
AMOS_amos_0225,BDMAP_00002194
TCIAColon_TCIAColon_0100_0_0,BDMAP_00002195
TotalSegmentator_s0519,BDMAP_00002196
